scorer,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon,sub11_7m_spon
labeled-data/sub11_7m_spon_AVI/img0559.png,448.4504068999095,245.41745148501082,469.0165889963135,331.42148570633657,455.9290185713292,263.1791542046324,299.81299993044445,226.72092230646172,270.8333797036934,304.3115183974404,333.4667524518328,308.9856506920777
labeled-data/sub11_7m_spon_AVI/img0561.png,448.4504068999095,248.22193086179317,474.6255477498783,329.55183278848165,467.1469360784586,251.961236697503,305.4219586840092,227.6557487653892,279.2468178340405,294.0284273492384,345.6194964178897,303.376691938513
labeled-data/sub11_7m_spon_AVI/img0567.png,444.7111010641998,241.67814564930103,486.77829171593515,318.33391528135223,465.27728316060376,238.87366627251862,311.0309174375739,226.72092230646172,323.1836614036308,276.2667246296168,405.44838978924673,322.073221117062
labeled-data/sub11_7m_spon_AVI/img0570.png,454.9941921124018,238.87366627251862,500.800688599847,306.18117131529533,471.8210683730959,224.85126938860685,310.09609097864643,222.98161647075193,329.72744661612296,284.6801627599639,421.3404395910134,309.9204771510051
labeled-data/sub11_7m_spon_AVI/img0576.png,456.86384503025664,241.67814564930103,497.06138276413714,310.8553036099326,481.16933296237045,222.0467900118245,314.7702232732837,225.78609584753428,336.27123182861516,294.0284273492384,425.07974542672326,328.6170063295542
labeled-data/sub11_7m_spon_AVI/img0593.png,446.58075398205466,237.00401335466375,490.517597551645,310.8553036099326,479.2996800445156,219.2423106350421,311.96574389650135,235.13436043680883,297.9433470125896,262.244327745705,312.90057035542884,217.37265771718722
labeled-data/sub11_7m_spon_AVI/img0594.png,450.3200598177645,240.74331919037354,497.99620922306457,309.9204771510051,484.9086387980803,220.17713709396958,322.24883494470333,220.17713709396958,300.74782638937194,258.50502190999515,340.01053766432494,262.244327745705
labeled-data/sub11_7m_spon_AVI/img0595.png,444.7111010641998,240.74331919037354,497.06138276413714,314.5946094456424,479.2996800445156,222.98161647075193,318.50952910899355,221.111963552897,324.11848786255825,272.527418793907,373.6642901857133,298.7025596438757
labeled-data/sub11_7m_spon_AVI/img0596.png,441.9066216874174,235.13436043680883,492.38725046949986,309.9204771510051,476.4952006677332,224.85126938860685,320.37918202684847,227.6557487653892,351.2284551714544,314.5946094456424,447.5155804409821,371.6190234402171
labeled-data/sub11_7m_spon_AVI/img0599.png,449.38523335883707,237.00401335466375,498.931035681992,315.5294359045699,481.16933296237045,222.98161647075193,329.72744661612296,221.111963552897,342.81501704110735,264.1139806635599,408.25286916602903,276.2667246296168
labeled-data/sub11_7m_spon_AVI/img0606.png,445.6459275231272,251.961236697503,483.0389858802253,311.79013006886004,469.95141545524103,223.91644292967936,323.1836614036308,230.46022814217156,291.3995618000974,231.395054601099,268.9637267858385,198.67612853863812
labeled-data/sub11_7m_spon_AVI/img0607.png,445.6459275231272,242.61297210822846,488.64794463379,315.5294359045699,465.27728316060376,226.72092230646172,311.0309174375739,230.46022814217156,295.13886763580723,230.46022814217156,292.3343882590248,209.8940460457676
labeled-data/sub11_7m_spon_AVI/img0609.png,447.5155804409821,240.74331919037354,495.19172984628227,315.5294359045699,475.56037420880574,226.72092230646172,310.09609097864643,242.61297210822846,291.3995618000974,256.6353689921403,301.68265284829937,223.91644292967936
labeled-data/sub11_7m_spon_AVI/img0618.png,439.102142310635,235.13436043680883,498.931035681992,314.5946094456424,471.8210683730959,227.6557487653892,310.09609097864643,227.6557487653892,283.92095012867776,249.15675732072066,222.2224038394658,235.13436043680883
labeled-data/sub11_7m_spon_AVI/img0628.png,440.97179522848995,241.67814564930103,500.800688599847,315.5294359045699,479.2996800445156,226.72092230646172,328.79262015719553,220.17713709396958,299.81299993044445,241.67814564930103,343.7498435000348,211.76369896362246
labeled-data/sub11_7m_spon_AVI/img0640.png,444.7111010641998,245.41745148501082,491.45242401057243,311.79013006886004,470.88624191416847,233.2647075189539,325.0533143214857,230.46022814217156,306.35678514293664,230.46022814217156,282.9861236697503,204.28508729220283
labeled-data/sub11_7m_spon_AVI/img0648.png,439.102142310635,244.48262502608338,497.06138276413714,316.4642623634973,472.75589483202333,231.395054601099,305.4219586840092,237.9388398135912,280.181644292968,247.28710440286574,295.13886763580723,223.91644292967936
labeled-data/sub11_7m_spon_AVI/img0651.png,444.7111010641998,237.00401335466375,496.1265563052097,313.65978298671496,475.56037420880574,231.395054601099,310.09609097864643,223.91644292967936,282.9861236697503,257.5701954510677,258.6806357376365,244.48262502608338
labeled-data/sub11_7m_spon_AVI/img0658.png,446.58075398205466,243.5477985671559,492.38725046949986,315.5294359045699,470.88624191416847,227.6557487653892,311.96574389650135,237.00401335466375,282.9861236697503,262.244327745705,294.20404117687974,225.78609584753428
labeled-data/sub11_7m_spon_AVI/img0659.png,440.97179522848995,245.41745148501082,487.7131181748626,320.20356819920715,467.1469360784586,226.72092230646172,303.5523057661543,247.28710440286574,281.1164707518954,256.6353689921403,297.9433470125896,222.0467900118245
labeled-data/sub11_7m_spon_AVI/img0668.png,444.7111010641998,237.9388398135912,493.3220769284273,314.5946094456424,468.08176253738606,227.6557487653892,315.7050497322112,225.78609584753428,292.3343882590248,245.41745148501082,268.02890032691107,221.111963552897
labeled-data/sub11_7m_spon_AVI/img0669.png,443.77627460527225,248.22193086179317,491.45242401057243,315.5294359045699,470.88624191416847,230.46022814217156,311.0309174375739,227.6557487653892,296.07369409473466,241.67814564930103,268.9637267858385,215.5030047993323
labeled-data/sub11_7m_spon_AVI/img0675.png,440.0369687695625,246.35227794393825,488.64794463379,316.4642623634973,466.2121096195312,230.46022814217156,302.61747930722686,223.91644292967936,281.1164707518954,245.41745148501082,239.98410655908748,214.5681783404048
labeled-data/sub11_7m_spon_AVI/img0680.png,440.97179522848995,245.41745148501082,493.3220769284273,313.65978298671496,469.0165889963135,228.59057522431664,310.09609097864643,223.91644292967936,296.07369409473466,244.48262502608338,259.61546219656395,219.2423106350421
labeled-data/sub11_7m_spon_AVI/img0683.png,440.97179522848995,243.5477985671559,492.38725046949986,318.33391528135223,468.08176253738606,227.6557487653892,315.7050497322112,224.85126938860685,285.7906030465327,241.67814564930103,269.89855324476594,214.5681783404048
labeled-data/sub11_7m_spon_AVI/img0687.png,441.9066216874174,242.61297210822846,491.45242401057243,316.4642623634973,470.88624191416847,231.395054601099,322.24883494470333,241.67814564930103,297.9433470125896,251.02641023857552,300.74782638937194,223.91644292967936
labeled-data/sub11_7m_spon_AVI/img0710.png,438.16731585170754,238.87366627251862,484.9086387980803,319.26874174027967,469.0165889963135,224.85126938860685,321.3140084857759,224.85126938860685,280.181644292968,249.15675732072066,283.92095012867776,213.63335188147738
labeled-data/sub11_7m_spon_AVI/img0711.png,444.7111010641998,240.74331919037354,491.45242401057243,315.5294359045699,467.1469360784586,228.59057522431664,304.4871322250817,232.32988106002648,277.37716491618556,254.76571607428536,282.05129721082284,220.17713709396958
labeled-data/sub11_7m_spon_AVI/img0712.png,450.3200598177645,245.41745148501082,485.8434652570077,320.20356819920715,474.6255477498783,233.2647075189539,311.0309174375739,241.67814564930103,282.05129721082284,254.76571607428536,287.6602559643876,225.78609584753428
labeled-data/sub11_7m_spon_AVI/img0718.png,447.5155804409821,243.5477985671559,496.1265563052097,318.33391528135223,472.75589483202333,230.46022814217156,313.8353968143563,223.91644292967936,301.68265284829937,264.1139806635599,378.3384224803506,257.5701954510677
labeled-data/sub11_7m_spon_AVI/img0720.png,447.5155804409821,244.48262502608338,497.06138276413714,315.5294359045699,470.88624191416847,228.59057522431664,314.7702232732837,225.78609584753428,304.4871322250817,261.30950128677756,406.38321624817416,273.4622452528344
labeled-data/sub11_7m_spon_AVI/img0724.png,455.9290185713292,251.961236697503,499.86586214091955,315.5294359045699,474.6255477498783,232.32988106002648,311.0309174375739,227.6557487653892,308.22643806079157,264.1139806635599,397.0349516588996,244.48262502608338
labeled-data/sub11_7m_spon_AVI/img0748.png,443.77627460527225,251.02641023857552,489.58277109271756,317.39908882242474,469.0165889963135,235.13436043680883,311.0309174375739,241.67814564930103,285.7906030465327,255.7005425332128,330.66227307505045,216.43783125825973
labeled-data/sub11_7m_spon_AVI/img0756.png,449.38523335883707,242.61297210822846,492.38725046949986,317.39908882242474,470.88624191416847,231.395054601099,312.90057035542884,246.35227794393825,285.7906030465327,264.1139806635599,312.90057035542884,215.5030047993323
labeled-data/sub11_7m_spon_AVI/img0763.png,448.4504068999095,244.48262502608338,489.58277109271756,318.33391528135223,469.0165889963135,228.59057522431664,311.96574389650135,237.00401335466375,275.5075119983307,262.244327745705,316.6398761911386,216.43783125825973
labeled-data/sub11_7m_spon_AVI/img0767.png,444.7111010641998,240.74331919037354,492.38725046949986,318.33391528135223,468.08176253738606,227.6557487653892,313.8353968143563,238.87366627251862,279.2468178340405,268.7881129581972,328.79262015719553,224.85126938860685
labeled-data/sub11_7m_spon_AVI/img0768.png,450.3200598177645,242.61297210822846,492.38725046949986,318.33391528135223,470.88624191416847,225.78609584753428,320.37918202684847,247.28710440286574,288.59508242331503,265.04880712248735,344.6846699589622,238.87366627251862
labeled-data/sub11_7m_spon_AVI/img0772.png,450.3200598177645,238.87366627251862,497.99620922306457,311.79013006886004,469.95141545524103,226.72092230646172,325.0533143214857,246.35227794393825,350.293628712527,321.1383946581346,441.9066216874174,379.0976351116367
labeled-data/sub11_7m_spon_AVI/img0774.png,446.58075398205466,237.00401335466375,489.58277109271756,313.65978298671496,470.88624191416847,226.72092230646172,318.50952910899355,238.87366627251862,347.48914933574457,316.4642623634973,425.07974542672326,338.9000973777562
labeled-data/sub11_7m_spon_AVI/img0776.png,445.6459275231272,241.67814564930103,489.58277109271756,311.79013006886004,469.0165889963135,227.6557487653892,309.161264519719,241.67814564930103,333.4667524518328,304.3115183974404,411.9921750017389,304.3115183974404
labeled-data/sub11_7m_spon_AVI/img0780.png,443.77627460527225,249.15675732072066,488.64794463379,315.5294359045699,469.0165889963135,225.78609584753428,306.35678514293664,222.0467900118245,291.3995618000974,288.4194685956737,377.4035960214231,263.1791542046324
labeled-data/sub11_7m_spon_AVI/img0786.png,439.102142310635,241.67814564930103,493.3220769284273,320.20356819920715,464.3424567016763,228.59057522431664,310.09609097864643,227.6557487653892,311.0309174375739,280.0060304653266,388.62151352855255,253.83088961535788
labeled-data/sub11_7m_spon_AVI/img0795.png,445.6459275231272,237.00401335466375,490.517597551645,314.5946094456424,474.6255477498783,244.48262502608338,315.7050497322112,234.19953397788134,292.3343882590248,261.30950128677756,346.55432287681714,236.06918689573627
labeled-data/sub11_7m_spon_AVI/img0796.png,444.7111010641998,256.6353689921403,483.0389858802253,320.20356819920715,465.27728316060376,233.2647075189539,326.9229672393406,236.06918689573627,292.3343882590248,262.244327745705,357.7722403839466,228.59057522431664
labeled-data/sub11_7m_spon_AVI/img0804.png,441.9066216874174,248.22193086179317,488.64794463379,318.33391528135223,466.2121096195312,232.32988106002648,313.8353968143563,227.6557487653892,290.46473534116996,273.4622452528344,346.55432287681714,265.04880712248735
labeled-data/sub11_7m_spon_AVI/img0806.png,441.9066216874174,245.41745148501082,485.8434652570077,322.073221117062,469.95141545524103,234.19953397788134,312.90057035542884,231.395054601099,289.52990888224247,274.3970717117619,364.31602559643875,299.63738610280313
labeled-data/sub11_7m_spon_AVI/img0811.png,444.7111010641998,245.41745148501082,488.64794463379,321.1383946581346,474.6255477498783,233.2647075189539,310.09609097864643,233.2647075189539,309.161264519719,310.8553036099326,374.59911664464073,302.4418654795855
labeled-data/sub11_7m_spon_AVI/img0812.png,448.4504068999095,244.48262502608338,487.7131181748626,318.33391528135223,480.234506503443,228.59057522431664,310.09609097864643,231.395054601099,309.161264519719,313.65978298671496,366.18567851429367,303.376691938513
labeled-data/sub11_7m_spon_AVI/img0813.png,443.77627460527225,234.19953397788134,489.58277109271756,317.39908882242474,476.4952006677332,230.46022814217156,301.68265284829937,236.06918689573627,304.4871322250817,314.5946094456424,357.7722403839466,304.3115183974404
labeled-data/sub11_7m_spon_AVI/img0815.png,448.4504068999095,240.74331919037354,491.45242401057243,319.26874174027967,479.2996800445156,230.46022814217156,305.4219586840092,227.6557487653892,290.46473534116996,308.9856506920777,325.9881407804132,318.33391528135223
labeled-data/sub11_7m_spon_AVI/img0818.png,443.77627460527225,241.67814564930103,487.7131181748626,319.26874174027967,477.4300271266606,230.46022814217156,306.35678514293664,235.13436043680883,282.9861236697503,281.8756833831815,285.7906030465327,319.26874174027967
labeled-data/sub11_7m_spon_AVI/img0819.png,443.77627460527225,236.06918689573627,484.9086387980803,314.5946094456424,477.4300271266606,227.6557487653892,310.09609097864643,230.46022814217156,291.3995618000974,273.4622452528344,311.0309174375739,321.1383946581346
labeled-data/sub11_7m_spon_AVI/img0825.png,447.5155804409821,244.48262502608338,485.8434652570077,323.94287403491694,476.4952006677332,230.46022814217156,303.5523057661543,234.19953397788134,277.37716491618556,284.6801627599639,298.878173471517,315.5294359045699
labeled-data/sub11_7m_spon_AVI/img0828.png,440.0369687695625,245.41745148501082,483.0389858802253,323.94287403491694,471.8210683730959,228.59057522431664,306.35678514293664,226.72092230646172,283.92095012867776,266.91846004034227,309.161264519719,298.7025596438757
labeled-data/sub11_7m_spon_AVI/img0832.png,443.77627460527225,245.41745148501082,487.7131181748626,325.81252695277186,477.4300271266606,234.19953397788134,310.09609097864643,226.72092230646172,308.22643806079157,279.07120400639917,370.85981080893094,345.4438825902484
labeled-data/sub11_7m_spon_AVI/img0833.png,440.0369687695625,251.961236697503,486.77829171593515,323.94287403491694,479.2996800445156,232.32988106002648,311.0309174375739,223.91644292967936,299.81299993044445,274.3970717117619,362.4463726785838,328.6170063295542
labeled-data/sub11_7m_spon_AVI/img0834.png,440.97179522848995,242.61297210822846,487.7131181748626,324.8777004938444,476.4952006677332,233.2647075189539,310.09609097864643,223.91644292967936,296.07369409473466,269.7229394171246,357.7722403839466,320.20356819920715
labeled-data/sub11_7m_spon_AVI/img0837.png,445.6459275231272,243.5477985671559,487.7131181748626,329.55183278848165,471.8210683730959,233.2647075189539,309.161264519719,228.59057522431664,282.05129721082284,263.1791542046324,303.5523057661543,290.2891215135286
labeled-data/sub11_7m_spon_AVI/img0838.png,441.9066216874174,245.41745148501082,482.1041594212979,323.94287403491694,470.88624191416847,233.2647075189539,299.81299993044445,227.6557487653892,280.181644292968,259.43984836892264,282.9861236697503,303.376691938513
labeled-data/sub11_7m_spon_AVI/img0840.png,437.2324893927801,244.48262502608338,479.2996800445156,324.8777004938444,469.0165889963135,233.2647075189539,301.68265284829937,227.6557487653892,269.89855324476594,290.2891215135286,289.52990888224247,347.3135355081033
labeled-data/sub11_7m_spon_AVI/img0841.png,438.16731585170754,245.41745148501082,476.4952006677332,326.7473534116993,470.88624191416847,236.06918689573627,299.81299993044445,233.2647075189539,282.05129721082284,320.20356819920715,311.96574389650135,387.5110732419838
labeled-data/sub11_7m_spon_AVI/img0845.png,435.36283647492525,245.41745148501082,481.16933296237045,326.7473534116993,469.95141545524103,232.32988106002648,301.68265284829937,236.06918689573627,282.9861236697503,313.65978298671496,294.20404117687974,360.40110593308765
labeled-data/sub11_7m_spon_AVI/img0847.png,436.2976629338527,246.35227794393825,483.0389858802253,325.81252695277186,472.75589483202333,235.13436043680883,304.4871322250817,234.19953397788134,287.6602559643876,295.89808026709335,292.3343882590248,356.66180009737786
labeled-data/sub11_7m_spon_AVI/img0851.png,430.68870418028797,248.22193086179317,481.16933296237045,325.81252695277186,455.9290185713292,237.9388398135912,296.07369409473466,237.9388398135912,284.8557765876052,296.8329067260208,271.76820616262086,357.5966265563053
labeled-data/sub11_7m_spon_AVI/img0853.png,427.88422480350556,253.83088961535788,475.56037420880574,325.81252695277186,437.2324893927801,237.9388398135912,289.52990888224247,237.00401335466375,278.31199137511305,292.1587744313835,279.2468178340405,350.1180148848856
labeled-data/sub11_7m_spon_AVI/img0857.png,431.6235306392154,236.06918689573627,464.3424567016763,316.4642623634973,411.9921750017389,249.15675732072066,289.52990888224247,238.87366627251862,278.31199137511305,295.89808026709335,280.181644292968,344.5090561313209
labeled-data/sub11_7m_spon_AVI/img0862.png,440.0369687695625,237.9388398135912,468.08176253738606,314.5946094456424,413.86182791959374,243.5477985671559,287.6602559643876,236.06918689573627,265.2244209501287,294.0284273492384,278.31199137511305,337.96527091882876
labeled-data/sub11_7m_spon_AVI/img0868.png,434.4280100159978,231.395054601099,466.2121096195312,317.39908882242474,407.3180427071016,248.22193086179317,283.92095012867776,237.00401335466375,265.2244209501287,292.1587744313835,279.2468178340405,326.7473534116993
labeled-data/sub11_7m_spon_AVI/img0880.png,434.4280100159978,233.2647075189539,465.27728316060376,320.20356819920715,412.9270014606663,251.02641023857552,280.181644292968,241.67814564930103,263.3547680322738,293.09360089031094,281.1164707518954,330.4866592474091
labeled-data/sub11_7m_spon_AVI/img0891.png,435.36283647492525,233.2647075189539,458.7334979481115,323.94287403491694,419.47078667315856,245.41745148501082,279.2468178340405,238.87366627251862,264.2895944912012,293.09360089031094,282.9861236697503,340.7697502956111
labeled-data/sub11_7m_spon_AVI/img0894.png,437.2324893927801,235.13436043680883,466.2121096195312,320.20356819920715,421.3404395910134,252.89606315643044,282.9861236697503,237.9388398135912,261.4851151144189,294.96325380816586,277.37716491618556,331.42148570633657
labeled-data/sub11_7m_spon_AVI/img0898.png,438.16731585170754,238.87366627251862,465.27728316060376,322.073221117062,421.3404395910134,249.15675732072066,281.1164707518954,240.74331919037354,254.00650344299925,293.09360089031094,245.5930653126522,339.83492383668363
labeled-data/sub11_7m_spon_AVI/img0899.png,439.102142310635,234.19953397788134,461.5379773248939,323.94287403491694,426.0145718856507,249.15675732072066,282.9861236697503,237.00401335466375,253.07167698407181,298.7025596438757,237.17962718230507,345.4438825902484
labeled-data/sub11_7m_spon_AVI/img0901.png,435.36283647492525,235.13436043680883,467.1469360784586,323.94287403491694,429.75387772136054,249.15675732072066,282.05129721082284,238.87366627251862,254.94132990192668,298.7025596438757,246.52789177157962,342.63940321346604
labeled-data/sub11_7m_spon_AVI/img0903.png,430.68870418028797,245.41745148501082,464.3424567016763,328.6170063295542,429.75387772136054,247.28710440286574,282.05129721082284,232.32988106002648,262.4199415733463,281.8756833831815,296.07369409473466,332.35631216526406
labeled-data/sub11_7m_spon_AVI/img0910.png,434.4280100159978,246.35227794393825,466.2121096195312,331.42148570633657,434.4280100159978,248.22193086179317,290.46473534116996,224.85126938860685,253.07167698407181,269.7229394171246,302.61747930722686,319.26874174027967
labeled-data/sub11_7m_spon_AVI/img0913.png,440.0369687695625,243.5477985671559,469.0165889963135,331.42148570633657,440.0369687695625,245.41745148501082,289.52990888224247,232.32988106002648,246.52789177157962,299.63738610280313,279.2468178340405,308.9856506920777
labeled-data/sub11_7m_spon_AVI/img0914.png,441.9066216874174,246.35227794393825,468.08176253738606,329.55183278848165,441.9066216874174,248.22193086179317,289.52990888224247,236.06918689573627,246.52789177157962,318.33391528135223,272.70303262154835,324.8777004938444
labeled-data/sub11_7m_spon_AVI/img0917.png,440.0369687695625,259.43984836892264,467.1469360784586,328.6170063295542,433.49318355707027,242.61297210822846,281.1164707518954,238.87366627251862,243.72341239479726,314.5946094456424,259.61546219656395,372.55384989914455
labeled-data/sub11_7m_spon_AVI/img0918.png,430.68870418028797,248.22193086179317,464.3424567016763,336.09561800097384,433.49318355707027,245.41745148501082,282.05129721082284,240.74331919037354,243.72341239479726,321.1383946581346,239.98410655908748,385.6414203241289
labeled-data/sub11_7m_spon_AVI/img0922.png,436.2976629338527,243.5477985671559,467.1469360784586,327.6821798706268,424.14491896779583,254.76571607428536,282.05129721082284,246.35227794393825,252.13685052514433,337.03044445990133,219.41792446268346,425.83895805800944
labeled-data/sub11_7m_spon_AVI/img0931.png,440.97179522848995,241.67814564930103,470.88624191416847,325.81252695277186,426.0145718856507,249.15675732072066,282.05129721082284,236.06918689573627,246.52789177157962,309.9204771510051,220.35275092161095,327.6821798706268
labeled-data/sub11_7m_spon_AVI/img0937.png,429.75387772136054,242.61297210822846,460.6031508659665,335.16079154204635,413.86182791959374,263.1791542046324,282.9861236697503,237.9388398135912,249.33237114836197,317.39908882242474,280.181644292968,394.05485845447595
labeled-data/sub11_7m_spon_AVI/img0954.png,429.75387772136054,247.28710440286574,478.36485358558804,328.6170063295542,429.75387772136054,256.6353689921403,290.46473534116996,235.13436043680883,258.6806357376365,314.5946094456424,295.13886763580723,370.68419698128963
labeled-data/sub11_7m_spon_AVI/img0958.png,436.2976629338527,251.961236697503,477.4300271266606,331.42148570633657,439.102142310635,259.43984836892264,287.6602559643876,232.32988106002648,261.4851151144189,315.5294359045699,301.68265284829937,394.98968491340344
labeled-data/sub11_7m_spon_AVI/img0971.png,449.38523335883707,246.35227794393825,477.4300271266606,330.4866592474091,434.4280100159978,253.83088961535788,292.3343882590248,234.19953397788134,254.94132990192668,309.9204771510051,292.3343882590248,378.16280865270926
labeled-data/sub11_7m_spon_AVI/img0977.png,439.102142310635,257.5701954510677,474.6255477498783,330.4866592474091,433.49318355707027,249.15675732072066,284.8557765876052,235.13436043680883,239.04928010016,300.5722125617306,254.00650344299925,366.01006468665236
labeled-data/sub11_7m_spon_AVI/img0981.png,441.9066216874174,255.7005425332128,475.56037420880574,334.2259650831189,440.97179522848995,254.76571607428536,283.92095012867776,234.19953397788134,225.02688321624822,295.89808026709335,281.1164707518954,340.7697502956111
labeled-data/sub11_7m_spon_AVI/img0989.png,444.7111010641998,252.89606315643044,477.4300271266606,331.42148570633657,448.4504068999095,251.961236697503,294.20404117687974,231.395054601099,251.2020240662169,320.20356819920715,322.24883494470333,368.8145440634347
labeled-data/sub11_7m_spon_AVI/img0993.png,451.25488627669193,251.02641023857552,481.16933296237045,325.81252695277186,455.9290185713292,243.5477985671559,293.2692147179523,233.2647075189539,261.4851151144189,317.39908882242474,269.89855324476594,394.05485845447595
labeled-data/sub11_7m_spon_AVI/img1001.png,436.2976629338527,240.74331919037354,469.0165889963135,332.35631216526406,420.405613132086,277.20155108854425,285.7906030465327,242.61297210822846,264.2895944912012,323.94287403491694,301.68265284829937,401.53347012589563
labeled-data/sub11_7m_spon_AVI/img1004.png,426.9493983445781,243.5477985671559,456.86384503025664,325.81252695277186,446.58075398205466,386.5762467830564,270.8333797036934,253.83088961535788,257.7458092787091,329.55183278848165,294.20404117687974,397.7941642901858
labeled-data/sub11_7m_spon_AVI/img1011.png,426.0145718856507,246.35227794393825,451.25488627669193,327.6821798706268,449.38523335883707,393.1200319955485,275.5075119983307,256.6353689921403,251.2020240662169,334.2259650831189,297.9433470125896,401.53347012589563
labeled-data/sub11_7m_spon_AVI/img1018.png,426.9493983445781,242.61297210822846,456.86384503025664,325.81252695277186,484.9086387980803,396.85933783125836,279.2468178340405,251.961236697503,257.7458092787091,334.2259650831189,299.81299993044445,397.7941642901858
labeled-data/sub11_7m_spon_AVI/img1026.png,424.14491896779583,238.87366627251862,458.7334979481115,322.073221117062,462.47280378382135,400.5986436669682,272.70303262154835,254.76571607428536,241.85375947694234,336.09561800097384,225.02688321624822,385.6414203241289
labeled-data/sub11_7m_spon_AVI/img1028.png,421.3404395910134,241.67814564930103,460.6031508659665,323.94287403491694,465.27728316060376,398.7289907491132,273.6378590804758,256.6353689921403,242.78858593586983,338.9000973777562,218.48309800375603,402.46829658482307
labeled-data/sub11_7m_spon_AVI/img1033.png,421.3404395910134,236.06918689573627,456.86384503025664,323.94287403491694,462.47280378382135,394.98968491340344,269.89855324476594,263.1791542046324,240.9189330180149,355.7269736384504,214.74379216804618,423.9693051401545
labeled-data/sub11_7m_spon_AVI/img1035.png,418.535960214231,237.9388398135912,456.86384503025664,322.073221117062,471.8210683730959,391.25037907769365,268.9637267858385,266.91846004034227,242.78858593586983,351.9876678027406,216.6134450859011,425.83895805800944
labeled-data/sub11_7m_spon_AVI/img1039.png,410.122522083884,224.85126938860685,454.05936565347423,297.7677331849482,468.08176253738606,358.5314530152327,262.4199415733463,277.20155108854425,240.9189330180149,358.5314530152327,211.0044863323364,418.36034638658975
labeled-data/sub11_7m_spon_AVI/img1041.png,406.38321624817416,222.98161647075193,440.97179522848995,293.09360089031094,460.6031508659665,380.96728802949167,264.2895944912012,258.50502190999515,243.72341239479726,354.7921471795229,226.8965361341031,425.83895805800944
labeled-data/sub11_7m_spon_AVI/img1045.png,407.3180427071016,224.85126938860685,436.2976629338527,294.96325380816586,445.6459275231272,357.5966265563053,270.8333797036934,251.02641023857552,239.98410655908748,337.03044445990133,252.13685052514433,409.0120817973152
labeled-data/sub11_7m_spon_AVI/img1048.png,401.7090839535369,222.98161647075193,427.88422480350556,300.5722125617306,439.102142310635,368.8145440634347,254.94132990192668,256.6353689921403,230.63584196981293,337.03044445990133,237.17962718230507,401.53347012589563
labeled-data/sub11_7m_spon_AVI/img1054.png,405.44838978924673,224.85126938860685,450.3200598177645,284.6801627599639,472.75589483202333,296.8329067260208,259.61546219656395,253.83088961535788,228.766189051958,332.35631216526406,237.17962718230507,383.77176740627397
labeled-data/sub11_7m_spon_AVI/img1058.png,415.7314808374487,228.59057522431664,454.9941921124018,289.35429505460115,470.88624191416847,348.24836196703075,262.4199415733463,252.89606315643044,225.02688321624822,336.09561800097384,229.70101551088544,377.2279821937818
labeled-data/sub11_7m_spon_AVI/img1064.png,411.9921750017389,226.72092230646172,437.2324893927801,308.05082423315025,475.56037420880574,358.5314530152327,262.4199415733463,251.961236697503,226.8965361341031,331.42148570633657,231.57066842874036,376.2931557348544
labeled-data/sub11_7m_spon_AVI/img1068.png,412.9270014606663,226.72092230646172,438.16731585170754,313.65978298671496,450.3200598177645,359.46627947416016,260.55028865549144,254.76571607428536,225.02688321624822,334.2259650831189,228.766189051958,380.96728802949167
labeled-data/sub11_7m_spon_AVI/img1071.png,409.1876956249566,223.91644292967936,446.58075398205466,305.24634485636784,429.75387772136054,313.65978298671496,254.94132990192668,255.7005425332128,219.41792446268346,330.4866592474091,222.2224038394658,371.6190234402171
labeled-data/sub11_7m_spon_AVI/img1075.png,409.1876956249566,226.72092230646172,455.9290185713292,310.8553036099326,430.68870418028797,294.0284273492384,264.2895944912012,262.244327745705,211.0044863323364,354.7921471795229,236.24480072337764,351.9876678027406
labeled-data/sub11_7m_spon_AVI/img1077.png,415.7314808374487,227.6557487653892,458.7334979481115,303.376691938513,420.405613132086,278.1363775474717,263.3547680322738,248.22193086179317,206.33035403769912,340.7697502956111,227.83136259303058,317.39908882242474
labeled-data/sub11_7m_spon_AVI/img1081.png,424.14491896779583,228.59057522431664,451.25488627669193,308.05082423315025,421.3404395910134,251.02641023857552,267.0940738679836,249.15675732072066,201.65622174306185,328.6170063295542,239.98410655908748,294.0284273492384
labeled-data/sub11_7m_spon_AVI/img1083.png,425.07974542672326,227.6557487653892,449.38523335883707,311.79013006886004,412.9270014606663,246.35227794393825,265.2244209501287,231.395054601099,200.72139528413442,320.20356819920715,256.8109828197816,282.81050984210896
labeled-data/sub11_7m_spon_AVI/img1088.png,425.07974542672326,227.6557487653892,444.7111010641998,324.8777004938444,424.14491896779583,248.22193086179317,273.6378590804758,226.72092230646172,211.0044863323364,308.9856506920777,271.76820616262086,278.1363775474717
labeled-data/sub11_7m_spon_AVI/img1095.png,426.0145718856507,227.6557487653892,459.66832440703905,321.1383946581346,418.535960214231,262.244327745705,272.70303262154835,224.85126938860685,222.2224038394658,286.5498156778188,310.09609097864643,261.30950128677756
labeled-data/sub11_7m_spon_AVI/img1097.png,426.0145718856507,224.85126938860685,464.3424567016763,316.4642623634973,426.0145718856507,259.43984836892264,279.2468178340405,221.111963552897,227.83136259303058,283.74533630103645,316.6398761911386,261.30950128677756
