scorer,AVI_sub5_8m_spon,AVI_sub5_8m_spon,AVI_sub5_8m_spon,AVI_sub5_8m_spon,AVI_sub5_8m_spon,AVI_sub5_8m_spon,AVI_sub5_8m_spon,AVI_sub5_8m_spon,AVI_sub5_8m_spon,AVI_sub5_8m_spon,AVI_sub5_8m_spon,AVI_sub5_8m_spon
labeled-data/AVI_sub5_8m_spon/img0725.png,425.07974542672326,224.85126938860685,467.1469360784586,197.7413020797107,488.64794463379,247.28710440286574,284.8557765876052,273.4622452528344,269.89855324476594,319.26874174027967,248.39754468943454,370.68419698128963
labeled-data/AVI_sub5_8m_spon/img0728.png,432.55835709814284,241.67814564930103,462.47280378382135,196.8064756207832,491.45242401057243,246.35227794393825,294.20404117687974,266.91846004034227,266.15924740905615,320.20356819920715,245.5930653126522,376.2931557348544
labeled-data/AVI_sub5_8m_spon/img0731.png,437.2324893927801,239.8084927314461,464.3424567016763,203.3502608332754,497.99620922306457,243.5477985671559,311.96574389650135,282.81050984210896,270.8333797036934,333.2911386241915,245.5930653126522,371.6190234402171
labeled-data/AVI_sub5_8m_spon/img0735.png,440.0369687695625,229.52540168324413,464.3424567016763,198.67612853863812,498.931035681992,242.61297210822846,304.4871322250817,295.89808026709335,268.02890032691107,333.2911386241915,241.85375947694234,376.2931557348544
labeled-data/AVI_sub5_8m_spon/img0738.png,440.97179522848995,245.41745148501082,472.75589483202333,200.54578145649305,512.0186061069763,251.02641023857552,320.37918202684847,309.9204771510051,278.31199137511305,337.96527091882876,241.85375947694234,381.9021144884191
labeled-data/AVI_sub5_8m_spon/img0748.png,447.5155804409821,240.74331919037354,474.6255477498783,204.28508729220283,508.27930027126655,245.41745148501082,339.0757112053975,294.0284273492384,278.31199137511305,339.83492383668363,249.33237114836197,377.2279821937818
labeled-data/AVI_sub5_8m_spon/img0750.png,447.5155804409821,247.28710440286574,481.16933296237045,210.82887250469503,500.800688599847,246.35227794393825,332.5319259929053,299.63738610280313,273.6378590804758,350.1180148848856,241.85375947694234,380.0324615705642
labeled-data/AVI_sub5_8m_spon/img0753.png,457.7986714891841,238.87366627251862,482.1041594212979,200.54578145649305,507.3444738123391,251.961236697503,322.24883494470333,285.6149892188913,271.76820616262086,335.16079154204635,242.78858593586983,377.2279821937818
labeled-data/AVI_sub5_8m_spon/img0763.png,452.18971273561937,238.87366627251862,476.4952006677332,192.13234332614593,504.5399944355568,250.0915837796481,308.22643806079157,269.7229394171246,268.9637267858385,335.16079154204635,248.39754468943454,375.3583292759269
labeled-data/AVI_sub5_8m_spon/img0767.png,450.3200598177645,231.395054601099,477.4300271266606,186.52338457258122,502.67034151770184,252.89606315643044,302.61747930722686,276.2667246296168,271.76820616262086,329.55183278848165,247.4627182305071,376.2931557348544
labeled-data/AVI_sub5_8m_spon/img0772.png,444.7111010641998,235.13436043680883,470.88624191416847,193.06716978507342,501.7355150587744,263.1791542046324,297.9433470125896,271.59259233497954,265.2244209501287,330.4866592474091,242.78858593586983,382.83694094734653
labeled-data/AVI_sub5_8m_spon/img0775.png,431.6235306392154,238.87366627251862,469.95141545524103,198.67612853863812,497.99620922306457,251.02641023857552,289.52990888224247,259.43984836892264,265.2244209501287,319.26874174027967,247.4627182305071,378.16280865270926
labeled-data/AVI_sub5_8m_spon/img0779.png,424.14491896779583,231.395054601099,466.2121096195312,204.28508729220283,497.99620922306457,257.5701954510677,282.9861236697503,243.5477985671559,268.02890032691107,305.24634485636784,253.07167698407181,369.74937052236214
labeled-data/AVI_sub5_8m_spon/img0781.png,419.47078667315856,225.78609584753428,463.4076302427488,207.08956666898519,495.19172984628227,263.1791542046324,282.05129721082284,239.8084927314461,263.3547680322738,295.89808026709335,254.94132990192668,367.8797176045073
labeled-data/AVI_sub5_8m_spon/img0783.png,411.05734854281144,222.98161647075193,456.86384503025664,210.82887250469503,498.931035681992,265.04880712248735,276.44233845725813,237.00401335466375,260.55028865549144,298.7025596438757,254.00650344299925,366.94489114557985
labeled-data/AVI_sub5_8m_spon/img0786.png,408.25286916602903,230.46022814217156,459.66832440703905,216.43783125825973,498.931035681992,265.04880712248735,278.31199137511305,225.78609584753428,259.61546219656395,288.4194685956737,252.13685052514433,364.14041176879743
labeled-data/AVI_sub5_8m_spon/img0790.png,410.122522083884,223.91644292967936,464.3424567016763,216.43783125825973,498.931035681992,272.527418793907,280.181644292968,222.0467900118245,265.2244209501287,287.48464213674623,252.13685052514433,366.01006468665236
labeled-data/AVI_sub5_8m_spon/img0798.png,408.25286916602903,213.63335188147738,464.3424567016763,210.82887250469503,491.45242401057243,267.8532864992697,279.2468178340405,218.30748417611466,264.2895944912012,288.4194685956737,251.2020240662169,363.20558530987
labeled-data/AVI_sub5_8m_spon/img0812.png,411.9921750017389,218.30748417611466,459.66832440703905,214.5681783404048,491.45242401057243,267.8532864992697,278.31199137511305,216.43783125825973,268.02890032691107,288.4194685956737,253.07167698407181,366.94489114557985
labeled-data/AVI_sub5_8m_spon/img0824.png,411.9921750017389,214.5681783404048,462.47280378382135,220.17713709396958,494.2569033873547,269.7229394171246,279.2468178340405,214.5681783404048,268.02890032691107,286.5498156778188,254.94132990192668,356.66180009737786
labeled-data/AVI_sub5_8m_spon/img0829.png,411.9921750017389,210.82887250469503,457.7986714891841,214.5681783404048,497.06138276413714,265.9836335814148,276.44233845725813,208.02439312791267,259.61546219656395,280.9408569242541,254.94132990192668,322.073221117062
labeled-data/AVI_sub5_8m_spon/img0830.png,404.5135633303193,205.21991375113032,468.08176253738606,210.82887250469503,483.0389858802253,267.8532864992697,282.9861236697503,209.8940460457676,263.3547680322738,273.4622452528344,254.00650344299925,320.20356819920715
labeled-data/AVI_sub5_8m_spon/img0834.png,409.1876956249566,213.63335188147738,469.0165889963135,212.69852542254995,472.75589483202333,264.1139806635599,280.181644292968,203.3502608332754,263.3547680322738,272.527418793907,252.13685052514433,314.5946094456424
labeled-data/AVI_sub5_8m_spon/img0836.png,416.66630729637615,208.02439312791267,471.8210683730959,212.69852542254995,461.5379773248939,261.30950128677756,278.31199137511305,204.28508729220283,264.2895944912012,273.4622452528344,254.94132990192668,312.72495652778747
labeled-data/AVI_sub5_8m_spon/img0839.png,411.05734854281144,212.69852542254995,464.3424567016763,228.59057522431664,471.8210683730959,265.04880712248735,289.52990888224247,209.8940460457676,269.89855324476594,274.3970717117619,261.4851151144189,303.376691938513
labeled-data/AVI_sub5_8m_spon/img0841.png,415.7314808374487,210.82887250469503,459.66832440703905,251.961236697503,467.1469360784586,290.2891215135286,293.2692147179523,204.28508729220283,274.5726855394032,280.9408569242541,268.02890032691107,311.79013006886004
labeled-data/AVI_sub5_8m_spon/img0846.png,426.9493983445781,219.2423106350421,441.9066216874174,294.96325380816586,458.7334979481115,353.85732072059545,291.3995618000974,218.30748417611466,278.31199137511305,294.0284273492384,281.1164707518954,356.66180009737786
labeled-data/AVI_sub5_8m_spon/img0857.png,425.07974542672326,219.2423106350421,447.5155804409821,288.4194685956737,431.6235306392154,351.0528413438131,294.20404117687974,222.98161647075193,284.8557765876052,305.24634485636784,276.44233845725813,370.68419698128963
labeled-data/AVI_sub5_8m_spon/img0859.png,430.68870418028797,225.78609584753428,444.7111010641998,287.48464213674623,436.2976629338527,354.7921471795229,295.13886763580723,219.2423106350421,287.6602559643876,294.96325380816586,276.44233845725813,373.488676358072
labeled-data/AVI_sub5_8m_spon/img0866.png,428.819051262433,222.98161647075193,444.7111010641998,294.96325380816586,435.36283647492525,349.1831884259582,294.20404117687974,222.0467900118245,282.05129721082284,295.89808026709335,279.2468178340405,363.20558530987
labeled-data/AVI_sub5_8m_spon/img0877.png,430.68870418028797,225.78609584753428,446.58075398205466,293.09360089031094,434.4280100159978,351.0528413438131,293.2692147179523,221.111963552897,292.3343882590248,302.4418654795855,276.44233845725813,366.01006468665236
labeled-data/AVI_sub5_8m_spon/img0888.png,428.819051262433,223.91644292967936,442.8414481463448,293.09360089031094,426.0145718856507,355.7269736384504,296.07369409473466,225.78609584753428,281.1164707518954,304.3115183974404,276.44233845725813,364.14041176879743
labeled-data/AVI_sub5_8m_spon/img0898.png,426.0145718856507,228.59057522431664,447.5155804409821,288.4194685956737,428.819051262433,352.922494261668,289.52990888224247,221.111963552897,281.1164707518954,288.4194685956737,274.5726855394032,357.5966265563053
labeled-data/AVI_sub5_8m_spon/img0914.png,427.88422480350556,230.46022814217156,448.4504068999095,288.4194685956737,441.9066216874174,346.3787090491758,289.52990888224247,222.98161647075193,278.31199137511305,297.7677331849482,279.2468178340405,347.3135355081033
labeled-data/AVI_sub5_8m_spon/img0920.png,432.55835709814284,226.72092230646172,441.9066216874174,297.7677331849482,440.97179522848995,351.0528413438131,291.3995618000974,216.43783125825973,275.5075119983307,297.7677331849482,278.31199137511305,348.24836196703075
labeled-data/AVI_sub5_8m_spon/img0925.png,425.07974542672326,226.72092230646172,440.97179522848995,290.2891215135286,441.9066216874174,346.3787090491758,290.46473534116996,212.69852542254995,279.2468178340405,292.1587744313835,282.9861236697503,351.0528413438131
labeled-data/AVI_sub5_8m_spon/img0933.png,422.27526604994085,230.46022814217156,439.102142310635,292.1587744313835,438.16731585170754,348.24836196703075,290.46473534116996,219.2423106350421,282.9861236697503,301.50703902065806,284.8557765876052,364.14041176879743
labeled-data/AVI_sub5_8m_spon/img0947.png,427.88422480350556,222.98161647075193,444.7111010641998,287.48464213674623,431.6235306392154,347.3135355081033,292.3343882590248,215.5030047993323,280.181644292968,299.63738610280313,283.92095012867776,354.7921471795229
labeled-data/AVI_sub5_8m_spon/img0953.png,428.819051262433,223.91644292967936,446.58075398205466,288.4194685956737,425.07974542672326,347.3135355081033,297.0085205536621,214.5681783404048,282.9861236697503,295.89808026709335,287.6602559643876,359.46627947416016
labeled-data/AVI_sub5_8m_spon/img0963.png,422.27526604994085,224.85126938860685,439.102142310635,288.4194685956737,420.405613132086,347.3135355081033,287.6602559643876,221.111963552897,283.92095012867776,296.8329067260208,296.07369409473466,361.33593239201514
labeled-data/AVI_sub5_8m_spon/img0969.png,426.9493983445781,224.85126938860685,440.97179522848995,288.4194685956737,426.9493983445781,349.1831884259582,294.20404117687974,215.5030047993323,281.1164707518954,294.96325380816586,294.20404117687974,351.0528413438131
labeled-data/AVI_sub5_8m_spon/img0973.png,437.2324893927801,232.32988106002648,440.0369687695625,296.8329067260208,421.3404395910134,352.922494261668,297.9433470125896,213.63335188147738,289.52990888224247,295.89808026709335,300.74782638937194,366.94489114557985
labeled-data/AVI_sub5_8m_spon/img0984.png,436.2976629338527,237.00401335466375,441.9066216874174,295.89808026709335,424.14491896779583,349.1831884259582,299.81299993044445,220.17713709396958,285.7906030465327,294.96325380816586,295.13886763580723,360.40110593308765
labeled-data/AVI_sub5_8m_spon/img0995.png,428.819051262433,229.52540168324413,442.8414481463448,292.1587744313835,426.9493983445781,348.24836196703075,303.5523057661543,210.82887250469503,290.46473534116996,290.2891215135286,290.46473534116996,350.1180148848856
labeled-data/AVI_sub5_8m_spon/img1004.png,426.0145718856507,229.52540168324413,438.16731585170754,294.0284273492384,429.75387772136054,346.3787090491758,295.13886763580723,213.63335188147738,282.05129721082284,295.89808026709335,287.6602559643876,355.7269736384504
labeled-data/AVI_sub5_8m_spon/img1006.png,430.68870418028797,225.78609584753428,439.102142310635,293.09360089031094,430.68870418028797,350.1180148848856,304.4871322250817,216.43783125825973,280.181644292968,295.89808026709335,284.8557765876052,360.40110593308765
labeled-data/AVI_sub5_8m_spon/img1011.png,431.6235306392154,221.111963552897,441.9066216874174,288.4194685956737,440.0369687695625,357.5966265563053,294.20404117687974,214.5681783404048,281.1164707518954,294.0284273492384,284.8557765876052,358.5314530152327
labeled-data/AVI_sub5_8m_spon/img1026.png,429.75387772136054,224.85126938860685,440.0369687695625,292.1587744313835,434.4280100159978,347.3135355081033,294.20404117687974,211.76369896362246,278.31199137511305,292.1587744313835,284.8557765876052,359.46627947416016
labeled-data/AVI_sub5_8m_spon/img1030.png,432.55835709814284,229.52540168324413,441.9066216874174,293.09360089031094,432.55835709814284,351.0528413438131,297.0085205536621,214.5681783404048,282.9861236697503,296.8329067260208,283.92095012867776,359.46627947416016
labeled-data/AVI_sub5_8m_spon/img1039.png,427.88422480350556,224.85126938860685,438.16731585170754,294.96325380816586,428.819051262433,347.3135355081033,291.3995618000974,212.69852542254995,281.1164707518954,294.0284273492384,286.7254295054601,363.20558530987
labeled-data/AVI_sub5_8m_spon/img1050.png,434.4280100159978,222.98161647075193,440.0369687695625,294.0284273492384,431.6235306392154,344.5090561313209,296.07369409473466,215.5030047993323,283.92095012867776,294.96325380816586,279.2468178340405,356.66180009737786
labeled-data/AVI_sub5_8m_spon/img1073.png,434.4280100159978,229.52540168324413,440.97179522848995,295.89808026709335,429.75387772136054,353.85732072059545,297.0085205536621,218.30748417611466,280.181644292968,292.1587744313835,280.181644292968,359.46627947416016
labeled-data/AVI_sub5_8m_spon/img1082.png,435.36283647492525,231.395054601099,440.97179522848995,293.09360089031094,428.819051262433,351.0528413438131,294.20404117687974,222.0467900118245,283.92095012867776,305.24634485636784,261.4851151144189,355.7269736384504
labeled-data/AVI_sub5_8m_spon/img1085.png,434.4280100159978,229.52540168324413,441.9066216874174,296.8329067260208,428.819051262433,353.85732072059545,297.9433470125896,218.30748417611466,281.1164707518954,295.89808026709335,266.15924740905615,357.5966265563053
labeled-data/AVI_sub5_8m_spon/img1091.png,429.75387772136054,228.59057522431664,440.97179522848995,294.0284273492384,441.9066216874174,366.94489114557985,297.9433470125896,214.5681783404048,279.2468178340405,292.1587744313835,251.2020240662169,358.5314530152327
labeled-data/AVI_sub5_8m_spon/img1096.png,431.6235306392154,225.78609584753428,437.2324893927801,294.0284273492384,436.2976629338527,359.46627947416016,299.81299993044445,214.5681783404048,281.1164707518954,295.89808026709335,255.87615636085417,348.24836196703075
labeled-data/AVI_sub5_8m_spon/img1110.png,432.55835709814284,228.59057522431664,441.9066216874174,295.89808026709335,436.2976629338527,356.66180009737786,299.81299993044445,210.82887250469503,282.9861236697503,286.5498156778188,257.7458092787091,352.922494261668
labeled-data/AVI_sub5_8m_spon/img1116.png,436.2976629338527,228.59057522431664,444.7111010641998,296.8329067260208,438.16731585170754,354.7921471795229,295.13886763580723,218.30748417611466,280.181644292968,294.0284273492384,259.61546219656395,345.4438825902484
labeled-data/AVI_sub5_8m_spon/img1121.png,435.36283647492525,236.06918689573627,444.7111010641998,293.09360089031094,442.8414481463448,349.1831884259582,300.74782638937194,222.0467900118245,286.7254295054601,297.7677331849482,257.7458092787091,355.7269736384504
labeled-data/AVI_sub5_8m_spon/img1135.png,429.75387772136054,224.85126938860685,440.0369687695625,294.0284273492384,441.9066216874174,347.3135355081033,293.2692147179523,215.5030047993323,279.2468178340405,290.2891215135286,255.87615636085417,361.33593239201514
labeled-data/AVI_sub5_8m_spon/img1142.png,424.14491896779583,226.72092230646172,438.16731585170754,294.0284273492384,438.16731585170754,346.3787090491758,292.3343882590248,222.0467900118245,275.5075119983307,299.63738610280313,253.07167698407181,360.40110593308765
labeled-data/AVI_sub5_8m_spon/img1152.png,426.0145718856507,224.85126938860685,440.0369687695625,292.1587744313835,431.6235306392154,346.3787090491758,289.52990888224247,221.111963552897,274.5726855394032,293.09360089031094,254.00650344299925,358.5314530152327
labeled-data/AVI_sub5_8m_spon/img1162.png,424.14491896779583,223.91644292967936,444.7111010641998,288.4194685956737,437.2324893927801,345.4438825902484,294.20404117687974,224.85126938860685,281.1164707518954,296.8329067260208,258.6806357376365,353.85732072059545
labeled-data/AVI_sub5_8m_spon/img1167.png,424.14491896779583,225.78609584753428,440.97179522848995,292.1587744313835,428.819051262433,345.4438825902484,294.20404117687974,221.111963552897,276.44233845725813,294.96325380816586,254.94132990192668,356.66180009737786
labeled-data/AVI_sub5_8m_spon/img1178.png,422.27526604994085,226.72092230646172,440.0369687695625,290.2891215135286,430.68870418028797,337.96527091882876,293.2692147179523,222.98161647075193,279.2468178340405,299.63738610280313,254.00650344299925,363.20558530987
labeled-data/AVI_sub5_8m_spon/img1192.png,426.0145718856507,223.91644292967936,440.0369687695625,294.0284273492384,429.75387772136054,344.5090561313209,289.52990888224247,224.85126938860685,276.44233845725813,294.96325380816586,258.6806357376365,354.7921471795229
labeled-data/AVI_sub5_8m_spon/img1212.png,427.88422480350556,226.72092230646172,444.7111010641998,292.1587744313835,426.9493983445781,347.3135355081033,292.3343882590248,222.0467900118245,278.31199137511305,299.63738610280313,254.94132990192668,359.46627947416016
labeled-data/AVI_sub5_8m_spon/img1226.png,428.819051262433,222.98161647075193,440.0369687695625,288.4194685956737,425.07974542672326,346.3787090491758,289.52990888224247,222.98161647075193,278.31199137511305,294.96325380816586,259.61546219656395,360.40110593308765
labeled-data/AVI_sub5_8m_spon/img1237.png,430.68870418028797,228.59057522431664,440.97179522848995,292.1587744313835,419.47078667315856,347.3135355081033,291.3995618000974,221.111963552897,279.2468178340405,294.0284273492384,253.07167698407181,364.14041176879743
labeled-data/AVI_sub5_8m_spon/img1256.png,429.75387772136054,232.32988106002648,444.7111010641998,291.2239479724561,416.66630729637615,345.4438825902484,297.9433470125896,220.17713709396958,281.1164707518954,299.63738610280313,255.87615636085417,352.922494261668
labeled-data/AVI_sub5_8m_spon/img1261.png,428.819051262433,229.52540168324413,439.102142310635,288.4194685956737,414.7966543785213,348.24836196703075,291.3995618000974,221.111963552897,278.31199137511305,295.89808026709335,254.00650344299925,349.1831884259582
labeled-data/AVI_sub5_8m_spon/img1280.png,430.68870418028797,230.46022814217156,438.16731585170754,291.2239479724561,420.405613132086,349.1831884259582,297.0085205536621,218.30748417611466,276.44233845725813,294.0284273492384,249.33237114836197,356.66180009737786
labeled-data/AVI_sub5_8m_spon/img1281.png,430.68870418028797,230.46022814217156,445.6459275231272,291.2239479724561,420.405613132086,351.0528413438131,294.20404117687974,219.2423106350421,276.44233845725813,292.1587744313835,252.13685052514433,352.922494261668
labeled-data/AVI_sub5_8m_spon/img1285.png,434.4280100159978,224.85126938860685,444.7111010641998,295.89808026709335,424.14491896779583,352.922494261668,299.81299993044445,220.17713709396958,278.31199137511305,296.8329067260208,255.87615636085417,356.66180009737786
labeled-data/AVI_sub5_8m_spon/img1287.png,430.68870418028797,226.72092230646172,441.9066216874174,288.4194685956737,422.27526604994085,350.1180148848856,303.5523057661543,218.30748417611466,276.44233845725813,296.8329067260208,258.6806357376365,359.46627947416016
labeled-data/AVI_sub5_8m_spon/img1318.png,432.55835709814284,231.395054601099,440.97179522848995,292.1587744313835,414.7966543785213,356.66180009737786,297.0085205536621,214.5681783404048,276.44233845725813,294.0284273492384,258.6806357376365,367.8797176045073
labeled-data/AVI_sub5_8m_spon/img1321.png,434.4280100159978,226.72092230646172,445.6459275231272,290.2891215135286,419.47078667315856,350.1180148848856,295.13886763580723,221.111963552897,276.44233845725813,298.7025596438757,261.4851151144189,364.14041176879743
labeled-data/AVI_sub5_8m_spon/img1339.png,432.55835709814284,229.52540168324413,441.9066216874174,291.2239479724561,417.6011337553036,350.1180148848856,296.07369409473466,216.43783125825973,282.05129721082284,298.7025596438757,269.89855324476594,367.8797176045073
labeled-data/AVI_sub5_8m_spon/img1361.png,438.16731585170754,230.46022814217156,445.6459275231272,299.63738610280313,415.7314808374487,355.7269736384504,294.20404117687974,224.85126938860685,276.44233845725813,303.376691938513,269.89855324476594,370.68419698128963
labeled-data/AVI_sub5_8m_spon/img1368.png,434.4280100159978,231.395054601099,437.2324893927801,296.8329067260208,416.66630729637615,359.46627947416016,290.46473534116996,222.0467900118245,280.181644292968,303.376691938513,268.02890032691107,369.74937052236214
labeled-data/AVI_sub5_8m_spon/img1379.png,435.36283647492525,233.2647075189539,442.8414481463448,298.7025596438757,417.6011337553036,358.5314530152327,295.13886763580723,226.72092230646172,278.31199137511305,296.8329067260208,268.02890032691107,378.16280865270926
labeled-data/AVI_sub5_8m_spon/img1412.png,435.36283647492525,230.46022814217156,445.6459275231272,294.96325380816586,421.3404395910134,353.85732072059545,303.5523057661543,222.98161647075193,281.1164707518954,297.7677331849482,274.5726855394032,369.74937052236214
labeled-data/AVI_sub5_8m_spon/img1416.png,436.2976629338527,231.395054601099,440.97179522848995,293.09360089031094,415.7314808374487,356.66180009737786,302.61747930722686,214.5681783404048,282.05129721082284,296.8329067260208,276.44233845725813,368.8145440634347
labeled-data/AVI_sub5_8m_spon/img1429.png,432.55835709814284,226.72092230646172,439.102142310635,294.0284273492384,419.47078667315856,352.922494261668,301.68265284829937,216.43783125825973,279.2468178340405,294.0284273492384,291.3995618000974,360.40110593308765
labeled-data/AVI_sub5_8m_spon/img1446.png,431.6235306392154,230.46022814217156,438.16731585170754,296.8329067260208,414.7966543785213,354.7921471795229,297.9433470125896,222.98161647075193,279.2468178340405,290.2891215135286,289.52990888224247,359.46627947416016
labeled-data/AVI_sub5_8m_spon/img1449.png,434.4280100159978,223.91644292967936,450.3200598177645,297.7677331849482,419.47078667315856,355.7269736384504,299.81299993044445,229.52540168324413,273.6378590804758,291.2239479724561,286.7254295054601,358.5314530152327
labeled-data/AVI_sub5_8m_spon/img1462.png,432.55835709814284,225.78609584753428,441.9066216874174,294.0284273492384,426.0145718856507,361.33593239201514,299.81299993044445,224.85126938860685,274.5726855394032,286.5498156778188,276.44233845725813,350.1180148848856
labeled-data/AVI_sub5_8m_spon/img1467.png,432.55835709814284,230.46022814217156,444.7111010641998,294.96325380816586,421.3404395910134,352.922494261668,292.3343882590248,221.111963552897,276.44233845725813,283.74533630103645,278.31199137511305,347.3135355081033
labeled-data/AVI_sub5_8m_spon/img1474.png,439.102142310635,233.2647075189539,448.4504068999095,296.8329067260208,422.27526604994085,356.66180009737786,294.20404117687974,218.30748417611466,280.181644292968,280.9408569242541,283.92095012867776,343.57422967239347
labeled-data/AVI_sub5_8m_spon/img1481.png,436.2976629338527,232.32988106002648,444.7111010641998,301.50703902065806,420.405613132086,359.46627947416016,299.81299993044445,223.91644292967936,281.1164707518954,283.74533630103645,292.3343882590248,337.96527091882876
labeled-data/AVI_sub5_8m_spon/img1488.png,440.97179522848995,226.72092230646172,446.58075398205466,294.96325380816586,427.88422480350556,360.40110593308765,297.9433470125896,226.72092230646172,284.8557765876052,290.2891215135286,294.20404117687974,344.5090561313209
labeled-data/AVI_sub5_8m_spon/img1496.png,437.2324893927801,237.00401335466375,444.7111010641998,304.3115183974404,439.102142310635,360.40110593308765,296.07369409473466,222.98161647075193,278.31199137511305,283.74533630103645,285.7906030465327,346.3787090491758
labeled-data/AVI_sub5_8m_spon/img1504.png,432.55835709814284,235.13436043680883,445.6459275231272,302.4418654795855,437.2324893927801,356.66180009737786,297.9433470125896,220.17713709396958,275.5075119983307,286.5498156778188,284.8557765876052,338.9000973777562
labeled-data/AVI_sub5_8m_spon/img1505.png,438.16731585170754,237.00401335466375,452.18971273561937,301.50703902065806,438.16731585170754,363.20558530987,291.3995618000974,225.78609584753428,278.31199137511305,286.5498156778188,281.1164707518954,342.63940321346604
labeled-data/AVI_sub5_8m_spon/img1526.png,437.2324893927801,232.32988106002648,447.5155804409821,302.4418654795855,441.9066216874174,364.14041176879743,297.0085205536621,222.98161647075193,276.44233845725813,283.74533630103645,278.31199137511305,327.6821798706268
labeled-data/AVI_sub5_8m_spon/img1530.png,440.0369687695625,231.395054601099,450.3200598177645,305.24634485636784,439.102142310635,366.94489114557985,296.07369409473466,221.111963552897,274.5726855394032,288.4194685956737,270.8333797036934,330.4866592474091
labeled-data/AVI_sub5_8m_spon/img1549.png,437.2324893927801,234.19953397788134,445.6459275231272,301.50703902065806,440.0369687695625,365.0752382277249,295.13886763580723,224.85126938860685,275.5075119983307,292.1587744313835,261.4851151144189,344.5090561313209
labeled-data/AVI_sub5_8m_spon/img1561.png,440.97179522848995,236.06918689573627,449.38523335883707,299.63738610280313,437.2324893927801,361.33593239201514,295.13886763580723,221.111963552897,275.5075119983307,285.6149892188913,255.87615636085417,344.5090561313209
labeled-data/AVI_sub5_8m_spon/img1577.png,437.2324893927801,235.13436043680883,446.58075398205466,302.4418654795855,437.2324893927801,361.33593239201514,291.3995618000974,226.72092230646172,275.5075119983307,291.2239479724561,253.07167698407181,349.1831884259582
labeled-data/AVI_sub5_8m_spon/img1581.png,435.36283647492525,234.19953397788134,448.4504068999095,295.89808026709335,435.36283647492525,366.01006468665236,294.20404117687974,223.91644292967936,272.70303262154835,294.0284273492384,250.26719760728946,345.4438825902484
labeled-data/AVI_sub5_8m_spon/img1596.png,440.97179522848995,236.06918689573627,447.5155804409821,297.7677331849482,424.14491896779583,360.40110593308765,292.3343882590248,222.98161647075193,274.5726855394032,292.1587744313835,247.4627182305071,348.24836196703075
labeled-data/AVI_sub5_8m_spon/img1643.png,438.16731585170754,238.87366627251862,448.4504068999095,296.8329067260208,429.75387772136054,364.14041176879743,302.61747930722686,223.91644292967936,275.5075119983307,291.2239479724561,245.5930653126522,350.1180148848856
labeled-data/AVI_sub5_8m_spon/img1672.png,440.97179522848995,233.2647075189539,453.1245391945468,299.63738610280313,426.0145718856507,360.40110593308765,297.0085205536621,222.98161647075193,274.5726855394032,285.6149892188913,245.5930653126522,339.83492383668363
labeled-data/AVI_sub5_8m_spon/img1685.png,440.0369687695625,230.46022814217156,446.58075398205466,308.9856506920777,422.27526604994085,360.40110593308765,297.0085205536621,220.17713709396958,275.5075119983307,295.89808026709335,248.39754468943454,339.83492383668363
labeled-data/AVI_sub5_8m_spon/img1692.png,440.97179522848995,236.06918689573627,447.5155804409821,306.18117131529533,429.75387772136054,361.33593239201514,297.9433470125896,221.111963552897,275.5075119983307,293.09360089031094,251.2020240662169,344.5090561313209
labeled-data/AVI_sub5_8m_spon/img1712.png,438.16731585170754,235.13436043680883,447.5155804409821,297.7677331849482,424.14491896779583,359.46627947416016,301.68265284829937,222.0467900118245,278.31199137511305,287.48464213674623,248.39754468943454,336.09561800097384
labeled-data/AVI_sub5_8m_spon/img1726.png,444.7111010641998,230.46022814217156,447.5155804409821,302.4418654795855,419.47078667315856,360.40110593308765,301.68265284829937,222.98161647075193,278.31199137511305,287.48464213674623,248.39754468943454,343.57422967239347
labeled-data/AVI_sub5_8m_spon/img1740.png,444.7111010641998,231.395054601099,447.5155804409821,303.376691938513,424.14491896779583,361.33593239201514,297.0085205536621,222.0467900118245,276.44233845725813,290.2891215135286,251.2020240662169,336.09561800097384
labeled-data/AVI_sub5_8m_spon/img1755.png,441.9066216874174,236.06918689573627,448.4504068999095,298.7025596438757,419.47078667315856,358.5314530152327,300.74782638937194,226.72092230646172,278.31199137511305,287.48464213674623,248.39754468943454,336.09561800097384
labeled-data/AVI_sub5_8m_spon/img1768.png,440.97179522848995,235.13436043680883,448.4504068999095,299.63738610280313,424.14491896779583,361.33593239201514,299.81299993044445,221.111963552897,275.5075119983307,290.2891215135286,249.33237114836197,335.16079154204635
labeled-data/AVI_sub5_8m_spon/img1788.png,445.6459275231272,234.19953397788134,450.3200598177645,302.4418654795855,422.27526604994085,363.20558530987,297.0085205536621,222.0467900118245,275.5075119983307,286.5498156778188,247.4627182305071,337.96527091882876
labeled-data/AVI_sub5_8m_spon/img1795.png,440.97179522848995,237.00401335466375,448.4504068999095,296.8329067260208,420.405613132086,359.46627947416016,299.81299993044445,224.85126938860685,275.5075119983307,287.48464213674623,248.39754468943454,340.7697502956111
labeled-data/AVI_sub5_8m_spon/img1798.png,445.6459275231272,238.87366627251862,450.3200598177645,298.7025596438757,426.0145718856507,357.5966265563053,297.9433470125896,228.59057522431664,272.70303262154835,292.1587744313835,247.4627182305071,345.4438825902484
labeled-data/AVI_sub5_8m_spon/img1810.png,438.16731585170754,238.87366627251862,449.38523335883707,294.96325380816586,427.88422480350556,355.7269736384504,304.4871322250817,222.98161647075193,276.44233845725813,287.48464213674623,252.13685052514433,339.83492383668363
