scorer,sub6_3m_spon_AVI,sub6_3m_spon_AVI,sub6_3m_spon_AVI,sub6_3m_spon_AVI,sub6_3m_spon_AVI,sub6_3m_spon_AVI,sub6_3m_spon_AVI,sub6_3m_spon_AVI,sub6_3m_spon_AVI,sub6_3m_spon_AVI,sub6_3m_spon_AVI,sub6_3m_spon_AVI
labeled-data/sub6_3m_spon_AVI/img1559.png,394.23047228211726,225.78609584753428,422.27526604994085,321.1383946581346,444.7111010641998,386.5762467830564,241.85375947694234,218.30748417611466,209.13483341448148,290.2891215135286,194.17761007164222,365.0752382277249
labeled-data/sub6_3m_spon_AVI/img1562.png,398.90460457675454,226.72092230646172,426.9493983445781,320.20356819920715,439.102142310635,382.83694094734653,239.98410655908748,220.17713709396958,211.93931279126383,290.2891215135286,195.1124365305697,362.27075885094257
labeled-data/sub6_3m_spon_AVI/img1565.png,399.83943103568197,225.78609584753428,426.9493983445781,316.4642623634973,436.2976629338527,373.488676358072,246.52789177157962,225.78609584753428,212.87413925019132,291.2239479724561,196.04726298949714,361.33593239201514
labeled-data/sub6_3m_spon_AVI/img1568.png,397.9697781178271,222.98161647075193,428.819051262433,310.8553036099326,429.75387772136054,363.20558530987,245.5930653126522,216.43783125825973,208.20000695555404,292.1587744313835,201.65622174306185,368.8145440634347
labeled-data/sub6_3m_spon_AVI/img1572.png,397.0349516588996,222.98161647075193,426.0145718856507,308.05082423315025,425.07974542672326,359.46627947416016,250.26719760728946,224.85126938860685,211.0044863323364,287.48464213674623,191.37313069485987,367.8797176045073
labeled-data/sub6_3m_spon_AVI/img1582.png,397.0349516588996,221.111963552897,426.9493983445781,297.7677331849482,397.0349516588996,322.073221117062,254.00650344299925,219.2423106350421,210.06965987340897,289.35429505460115,196.04726298949714,360.40110593308765
labeled-data/sub6_3m_spon_AVI/img1584.png,398.90460457675454,221.111963552897,432.55835709814284,303.376691938513,398.90460457675454,342.63940321346604,249.33237114836197,217.37265771718722,215.67861862697367,289.35429505460115,191.37313069485987,364.14041176879743
labeled-data/sub6_3m_spon_AVI/img1597.png,403.57873687139175,222.98161647075193,428.819051262433,311.79013006886004,401.7090839535369,365.0752382277249,250.26719760728946,215.5030047993323,211.93931279126383,289.35429505460115,191.37313069485987,358.5314530152327
labeled-data/sub6_3m_spon_AVI/img1606.png,401.7090839535369,221.111963552897,428.819051262433,307.11599777422276,399.83943103568197,363.20558530987,249.33237114836197,219.2423106350421,214.74379216804618,285.6149892188913,195.1124365305697,363.20558530987
labeled-data/sub6_3m_spon_AVI/img1619.png,398.90460457675454,226.72092230646172,425.07974542672326,308.05082423315025,405.44838978924673,363.20558530987,250.26719760728946,221.111963552897,214.74379216804618,290.2891215135286,191.37313069485987,362.27075885094257
labeled-data/sub6_3m_spon_AVI/img1625.png,401.7090839535369,226.72092230646172,425.07974542672326,308.05082423315025,410.122522083884,363.20558530987,246.52789177157962,221.111963552897,212.87413925019132,289.35429505460115,194.17761007164222,363.20558530987
labeled-data/sub6_3m_spon_AVI/img1641.png,399.83943103568197,221.111963552897,427.88422480350556,310.8553036099326,412.9270014606663,354.7921471795229,247.4627182305071,215.5030047993323,214.74379216804618,288.4194685956737,194.17761007164222,361.33593239201514
labeled-data/sub6_3m_spon_AVI/img1644.png,396.1001251999722,222.98161647075193,422.27526604994085,311.79013006886004,411.9921750017389,355.7269736384504,248.39754468943454,216.43783125825973,212.87413925019132,291.2239479724561,193.2427836127148,365.0752382277249
labeled-data/sub6_3m_spon_AVI/img1656.png,393.29564582318983,222.98161647075193,423.2100925088683,308.05082423315025,398.90460457675454,351.9876678027406,247.4627182305071,218.30748417611466,211.93931279126383,292.1587744313835,188.5686513180775,362.27075885094257
labeled-data/sub6_3m_spon_AVI/img1664.png,399.83943103568197,223.91644292967936,420.405613132086,311.79013006886004,397.0349516588996,355.7269736384504,246.52789177157962,216.43783125825973,208.20000695555404,293.09360089031094,195.1124365305697,361.33593239201514
labeled-data/sub6_3m_spon_AVI/img1668.png,395.1652987410447,228.59057522431664,419.47078667315856,309.9204771510051,397.0349516588996,354.7921471795229,248.39754468943454,217.37265771718722,210.06965987340897,292.1587744313835,195.1124365305697,363.20558530987
labeled-data/sub6_3m_spon_AVI/img1676.png,395.1652987410447,222.98161647075193,419.47078667315856,307.11599777422276,397.0349516588996,351.9876678027406,247.4627182305071,217.37265771718722,208.20000695555404,292.1587744313835,191.37313069485987,361.33593239201514
labeled-data/sub6_3m_spon_AVI/img1690.png,397.9697781178271,221.111963552897,423.2100925088683,308.9856506920777,404.5135633303193,357.5966265563053,247.4627182305071,215.5030047993323,211.0044863323364,292.1587744313835,193.2427836127148,362.27075885094257
labeled-data/sub6_3m_spon_AVI/img1695.png,399.83943103568197,222.98161647075193,426.0145718856507,309.9204771510051,405.44838978924673,355.7269736384504,249.33237114836197,218.30748417611466,211.93931279126383,291.2239479724561,194.17761007164222,363.20558530987
labeled-data/sub6_3m_spon_AVI/img1701.png,396.1001251999722,230.46022814217156,423.2100925088683,311.79013006886004,404.5135633303193,355.7269736384504,251.2020240662169,217.37265771718722,211.0044863323364,290.2891215135286,194.17761007164222,364.14041176879743
labeled-data/sub6_3m_spon_AVI/img1706.png,399.83943103568197,220.17713709396958,426.9493983445781,304.3115183974404,406.38321624817416,360.40110593308765,254.00650344299925,220.17713709396958,214.74379216804618,288.4194685956737,194.17761007164222,363.20558530987
labeled-data/sub6_3m_spon_AVI/img1718.png,402.6439104124643,221.111963552897,426.0145718856507,308.9856506920777,406.38321624817416,358.5314530152327,247.4627182305071,216.43783125825973,211.93931279126383,289.35429505460115,194.17761007164222,362.27075885094257
labeled-data/sub6_3m_spon_AVI/img1724.png,397.9697781178271,222.98161647075193,426.0145718856507,310.8553036099326,401.7090839535369,355.7269736384504,253.07167698407181,221.111963552897,211.93931279126383,292.1587744313835,191.37313069485987,360.40110593308765
labeled-data/sub6_3m_spon_AVI/img1726.png,401.7090839535369,220.17713709396958,427.88422480350556,313.65978298671496,403.57873687139175,354.7921471795229,250.26719760728946,218.30748417611466,215.67861862697367,289.35429505460115,193.2427836127148,363.20558530987
labeled-data/sub6_3m_spon_AVI/img1736.png,404.5135633303193,225.78609584753428,424.14491896779583,310.8553036099326,402.6439104124643,360.40110593308765,251.2020240662169,228.59057522431664,214.74379216804618,294.96325380816586,193.2427836127148,360.40110593308765
labeled-data/sub6_3m_spon_AVI/img1750.png,397.0349516588996,218.30748417611466,423.2100925088683,309.9204771510051,404.5135633303193,351.9876678027406,255.87615636085417,215.5030047993323,210.06965987340897,292.1587744313835,193.2427836127148,364.14041176879743
labeled-data/sub6_3m_spon_AVI/img1778.png,397.9697781178271,222.98161647075193,426.0145718856507,313.65978298671496,438.16731585170754,372.55384989914455,251.2020240662169,216.43783125825973,212.87413925019132,291.2239479724561,194.17761007164222,360.40110593308765
labeled-data/sub6_3m_spon_AVI/img1792.png,399.83943103568197,220.17713709396958,426.0145718856507,318.33391528135223,446.58075398205466,380.96728802949167,246.52789177157962,220.17713709396958,212.87413925019132,292.1587744313835,195.1124365305697,362.27075885094257
labeled-data/sub6_3m_spon_AVI/img1796.png,401.7090839535369,221.111963552897,426.0145718856507,318.33391528135223,445.6459275231272,380.96728802949167,248.39754468943454,217.37265771718722,214.74379216804618,291.2239479724561,195.1124365305697,358.5314530152327
labeled-data/sub6_3m_spon_AVI/img1806.png,397.0349516588996,220.17713709396958,426.9493983445781,320.20356819920715,444.7111010641998,379.0976351116367,250.26719760728946,221.111963552897,212.87413925019132,289.35429505460115,190.43830423593243,360.40110593308765
labeled-data/sub6_3m_spon_AVI/img1820.png,395.1652987410447,222.98161647075193,426.0145718856507,317.39908882242474,439.102142310635,378.16280865270926,249.33237114836197,218.30748417611466,211.0044863323364,290.2891215135286,196.04726298949714,364.14041176879743
labeled-data/sub6_3m_spon_AVI/img1824.png,397.0349516588996,225.78609584753428,426.0145718856507,316.4642623634973,438.16731585170754,380.0324615705642,247.4627182305071,222.98161647075193,211.93931279126383,289.35429505460115,190.43830423593243,359.46627947416016
labeled-data/sub6_3m_spon_AVI/img1838.png,398.90460457675454,221.111963552897,428.819051262433,320.20356819920715,440.0369687695625,380.96728802949167,247.4627182305071,223.91644292967936,209.13483341448148,292.1587744313835,194.17761007164222,363.20558530987
labeled-data/sub6_3m_spon_AVI/img1844.png,397.0349516588996,222.98161647075193,428.819051262433,316.4642623634973,439.102142310635,379.0976351116367,246.52789177157962,219.2423106350421,210.06965987340897,296.8329067260208,197.91691590735206,362.27075885094257
labeled-data/sub6_3m_spon_AVI/img1853.png,395.1652987410447,223.91644292967936,426.0145718856507,318.33391528135223,442.8414481463448,380.0324615705642,252.13685052514433,221.111963552897,211.93931279126383,291.2239479724561,194.17761007164222,362.27075885094257
labeled-data/sub6_3m_spon_AVI/img1862.png,397.0349516588996,219.2423106350421,428.819051262433,326.7473534116993,444.7111010641998,381.9021144884191,248.39754468943454,216.43783125825973,212.87413925019132,296.8329067260208,194.17761007164222,363.20558530987
labeled-data/sub6_3m_spon_AVI/img1878.png,398.90460457675454,220.17713709396958,432.55835709814284,321.1383946581346,445.6459275231272,383.77176740627397,246.52789177157962,223.91644292967936,216.6134450859011,291.2239479724561,196.98208944842457,363.20558530987
labeled-data/sub6_3m_spon_AVI/img1913.png,396.1001251999722,222.98161647075193,420.405613132086,319.26874174027967,438.16731585170754,378.16280865270926,250.26719760728946,228.59057522431664,211.0044863323364,293.09360089031094,189.50347777700495,364.14041176879743
labeled-data/sub6_3m_spon_AVI/img1920.png,399.83943103568197,221.111963552897,429.75387772136054,318.33391528135223,440.0369687695625,380.96728802949167,256.8109828197816,222.98161647075193,216.6134450859011,289.35429505460115,194.17761007164222,363.20558530987
labeled-data/sub6_3m_spon_AVI/img1937.png,397.0349516588996,220.17713709396958,427.88422480350556,318.33391528135223,445.6459275231272,383.77176740627397,252.13685052514433,220.17713709396958,212.87413925019132,290.2891215135286,196.04726298949714,364.14041176879743
labeled-data/sub6_3m_spon_AVI/img1952.png,397.0349516588996,222.98161647075193,426.0145718856507,316.4642623634973,443.77627460527225,380.96728802949167,247.4627182305071,222.98161647075193,210.06965987340897,293.09360089031094,200.72139528413442,365.0752382277249
labeled-data/sub6_3m_spon_AVI/img1976.png,401.7090839535369,219.2423106350421,426.0145718856507,317.39908882242474,439.102142310635,376.2931557348544,246.52789177157962,221.111963552897,212.87413925019132,293.09360089031094,196.04726298949714,361.33593239201514
labeled-data/sub6_3m_spon_AVI/img1981.png,398.90460457675454,222.98161647075193,428.819051262433,318.33391528135223,437.2324893927801,380.0324615705642,248.39754468943454,217.37265771718722,211.0044863323364,297.7677331849482,191.37313069485987,369.74937052236214
labeled-data/sub6_3m_spon_AVI/img1998.png,397.9697781178271,222.98161647075193,427.88422480350556,317.39908882242474,439.102142310635,383.77176740627397,248.39754468943454,220.17713709396958,214.74379216804618,292.1587744313835,193.2427836127148,363.20558530987
labeled-data/sub6_3m_spon_AVI/img2016.png,398.90460457675454,222.98161647075193,428.819051262433,318.33391528135223,440.97179522848995,382.83694094734653,252.13685052514433,219.2423106350421,211.0044863323364,292.1587744313835,193.2427836127148,362.27075885094257
labeled-data/sub6_3m_spon_AVI/img2029.png,398.90460457675454,222.98161647075193,426.0145718856507,316.4642623634973,440.97179522848995,382.83694094734653,256.8109828197816,225.78609584753428,211.93931279126383,288.4194685956737,191.37313069485987,365.0752382277249
labeled-data/sub6_3m_spon_AVI/img2030.png,402.6439104124643,227.6557487653892,426.0145718856507,319.26874174027967,439.102142310635,385.6414203241289,253.07167698407181,215.5030047993323,211.0044863323364,289.35429505460115,195.1124365305697,363.20558530987
labeled-data/sub6_3m_spon_AVI/img2036.png,398.90460457675454,220.17713709396958,426.0145718856507,318.33391528135223,437.2324893927801,382.83694094734653,249.33237114836197,215.5030047993323,211.93931279126383,293.09360089031094,188.5686513180775,354.7921471795229
labeled-data/sub6_3m_spon_AVI/img2042.png,398.90460457675454,221.111963552897,427.88422480350556,314.5946094456424,442.8414481463448,381.9021144884191,251.2020240662169,218.30748417611466,215.67861862697367,289.35429505460115,187.63382485915008,354.7921471795229
labeled-data/sub6_3m_spon_AVI/img2047.png,397.0349516588996,220.17713709396958,428.819051262433,318.33391528135223,438.16731585170754,381.9021144884191,253.07167698407181,218.30748417611466,212.87413925019132,290.2891215135286,189.50347777700495,358.5314530152327
labeled-data/sub6_3m_spon_AVI/img2054.png,403.57873687139175,220.17713709396958,427.88422480350556,316.4642623634973,437.2324893927801,380.96728802949167,254.00650344299925,218.30748417611466,209.13483341448148,289.35429505460115,190.43830423593243,359.46627947416016
labeled-data/sub6_3m_spon_AVI/img2065.png,397.0349516588996,222.98161647075193,426.9493983445781,311.79013006886004,444.7111010641998,385.6414203241289,250.26719760728946,216.43783125825973,214.74379216804618,289.35429505460115,194.17761007164222,358.5314530152327
labeled-data/sub6_3m_spon_AVI/img2071.png,402.6439104124643,222.98161647075193,427.88422480350556,318.33391528135223,444.7111010641998,383.77176740627397,256.8109828197816,216.43783125825973,211.0044863323364,293.09360089031094,190.43830423593243,350.1180148848856
labeled-data/sub6_3m_spon_AVI/img2082.png,401.7090839535369,225.78609584753428,428.819051262433,314.5946094456424,440.97179522848995,381.9021144884191,254.00650344299925,209.8940460457676,206.33035403769912,286.5498156778188,189.50347777700495,339.83492383668363
labeled-data/sub6_3m_spon_AVI/img2099.png,402.6439104124643,220.17713709396958,426.9493983445781,311.79013006886004,435.36283647492525,375.3583292759269,251.2020240662169,212.69852542254995,206.33035403769912,288.4194685956737,185.76417194129516,340.7697502956111
labeled-data/sub6_3m_spon_AVI/img2106.png,398.90460457675454,226.72092230646172,426.0145718856507,313.65978298671496,430.68870418028797,379.0976351116367,249.33237114836197,215.5030047993323,204.4607011198442,292.1587744313835,189.50347777700495,343.57422967239347
labeled-data/sub6_3m_spon_AVI/img2114.png,398.90460457675454,223.91644292967936,428.819051262433,313.65978298671496,430.68870418028797,378.16280865270926,250.26719760728946,218.30748417611466,210.06965987340897,287.48464213674623,189.50347777700495,344.5090561313209
labeled-data/sub6_3m_spon_AVI/img2120.png,398.90460457675454,225.78609584753428,424.14491896779583,313.65978298671496,437.2324893927801,372.55384989914455,252.13685052514433,211.76369896362246,209.13483341448148,284.6801627599639,190.43830423593243,342.63940321346604
labeled-data/sub6_3m_spon_AVI/img2121.png,397.9697781178271,221.111963552897,426.9493983445781,318.33391528135223,440.0369687695625,373.488676358072,259.61546219656395,222.98161647075193,212.87413925019132,288.4194685956737,190.43830423593243,344.5090561313209
labeled-data/sub6_3m_spon_AVI/img2124.png,395.1652987410447,222.98161647075193,428.819051262433,317.39908882242474,442.8414481463448,375.3583292759269,256.8109828197816,208.9592195868401,208.20000695555404,285.6149892188913,190.43830423593243,341.7045767545386
labeled-data/sub6_3m_spon_AVI/img2131.png,397.0349516588996,222.98161647075193,432.55835709814284,317.39908882242474,440.97179522848995,375.3583292759269,252.13685052514433,212.69852542254995,209.13483341448148,286.5498156778188,191.37313069485987,341.7045767545386
labeled-data/sub6_3m_spon_AVI/img2143.png,395.1652987410447,221.111963552897,430.68870418028797,318.33391528135223,442.8414481463448,382.83694094734653,258.6806357376365,224.85126938860685,211.93931279126383,287.48464213674623,189.50347777700495,344.5090561313209
labeled-data/sub6_3m_spon_AVI/img2160.png,398.90460457675454,227.6557487653892,428.819051262433,320.20356819920715,439.102142310635,385.6414203241289,254.00650344299925,213.63335188147738,205.3955275787717,287.48464213674623,193.2427836127148,350.1180148848856
labeled-data/sub6_3m_spon_AVI/img2170.png,397.9697781178271,223.91644292967936,428.819051262433,318.33391528135223,439.102142310635,378.16280865270926,256.8109828197816,213.63335188147738,210.06965987340897,286.5498156778188,189.50347777700495,349.1831884259582
labeled-data/sub6_3m_spon_AVI/img2187.png,401.7090839535369,220.17713709396958,427.88422480350556,317.39908882242474,436.2976629338527,382.83694094734653,259.61546219656395,222.98161647075193,210.06965987340897,287.48464213674623,189.50347777700495,343.57422967239347
labeled-data/sub6_3m_spon_AVI/img2254.png,398.90460457675454,218.30748417611466,427.88422480350556,320.20356819920715,437.2324893927801,382.83694094734653,256.8109828197816,214.5681783404048,211.93931279126383,290.2891215135286,190.43830423593243,343.57422967239347
labeled-data/sub6_3m_spon_AVI/img2287.png,403.57873687139175,220.17713709396958,426.9493983445781,318.33391528135223,438.16731585170754,382.83694094734653,254.00650344299925,223.91644292967936,211.93931279126383,288.4194685956737,196.04726298949714,347.3135355081033
labeled-data/sub6_3m_spon_AVI/img2341.png,398.90460457675454,223.91644292967936,426.9493983445781,318.33391528135223,440.0369687695625,387.5110732419838,254.00650344299925,215.5030047993323,211.0044863323364,288.4194685956737,189.50347777700495,345.4438825902484
labeled-data/sub6_3m_spon_AVI/img2372.png,399.83943103568197,221.111963552897,426.9493983445781,313.65978298671496,438.16731585170754,381.9021144884191,256.8109828197816,216.43783125825973,210.06965987340897,288.4194685956737,191.37313069485987,345.4438825902484
labeled-data/sub6_3m_spon_AVI/img2393.png,399.83943103568197,220.17713709396958,426.0145718856507,319.26874174027967,437.2324893927801,381.9021144884191,256.8109828197816,215.5030047993323,209.13483341448148,284.6801627599639,190.43830423593243,340.7697502956111
labeled-data/sub6_3m_spon_AVI/img2394.png,402.6439104124643,220.17713709396958,427.88422480350556,312.72495652778747,437.2324893927801,386.5762467830564,248.39754468943454,217.37265771718722,214.74379216804618,286.5498156778188,191.37313069485987,342.63940321346604
labeled-data/sub6_3m_spon_AVI/img2409.png,398.90460457675454,229.52540168324413,428.819051262433,314.5946094456424,440.0369687695625,385.6414203241289,255.87615636085417,216.43783125825973,211.0044863323364,292.1587744313835,186.6989984002226,351.0528413438131
labeled-data/sub6_3m_spon_AVI/img2439.png,396.1001251999722,223.91644292967936,425.07974542672326,319.26874174027967,442.8414481463448,387.5110732419838,254.00650344299925,216.43783125825973,209.13483341448148,291.2239479724561,189.50347777700495,347.3135355081033
labeled-data/sub6_3m_spon_AVI/img2443.png,397.9697781178271,223.91644292967936,422.27526604994085,323.0080475759895,442.8414481463448,386.5762467830564,252.13685052514433,221.111963552897,209.13483341448148,292.1587744313835,188.5686513180775,348.24836196703075
labeled-data/sub6_3m_spon_AVI/img2448.png,396.1001251999722,228.59057522431664,423.2100925088683,316.4642623634973,448.4504068999095,362.27075885094257,248.39754468943454,218.30748417611466,209.13483341448148,290.2891215135286,181.09003964665789,345.4438825902484
labeled-data/sub6_3m_spon_AVI/img2454.png,396.1001251999722,224.85126938860685,426.9493983445781,313.65978298671496,440.97179522848995,354.7921471795229,249.33237114836197,220.17713709396958,211.93931279126383,280.9408569242541,193.2427836127148,323.94287403491694
labeled-data/sub6_3m_spon_AVI/img2456.png,397.0349516588996,229.52540168324413,422.27526604994085,311.79013006886004,443.77627460527225,345.4438825902484,257.7458092787091,216.43783125825973,216.6134450859011,275.3318981706893,190.43830423593243,312.72495652778747
labeled-data/sub6_3m_spon_AVI/img2460.png,397.9697781178271,223.91644292967936,425.07974542672326,309.9204771510051,437.2324893927801,339.83492383668363,259.61546219656395,214.5681783404048,208.20000695555404,272.527418793907,191.37313069485987,299.63738610280313
labeled-data/sub6_3m_spon_AVI/img2466.png,397.0349516588996,223.91644292967936,429.75387772136054,308.05082423315025,434.4280100159978,327.6821798706268,262.4199415733463,211.76369896362246,211.93931279126383,276.2667246296168,194.17761007164222,312.72495652778747
labeled-data/sub6_3m_spon_AVI/img2467.png,399.83943103568197,227.6557487653892,425.07974542672326,304.3115183974404,426.9493983445781,323.0080475759895,258.6806357376365,215.5030047993323,205.3955275787717,276.2667246296168,188.5686513180775,313.65978298671496
labeled-data/sub6_3m_spon_AVI/img2474.png,399.83943103568197,227.6557487653892,429.75387772136054,313.65978298671496,448.4504068999095,372.55384989914455,262.4199415733463,219.2423106350421,211.0044863323364,279.07120400639917,193.2427836127148,324.8777004938444
labeled-data/sub6_3m_spon_AVI/img2476.png,397.0349516588996,227.6557487653892,426.0145718856507,319.26874174027967,448.4504068999095,370.68419698128963,254.00650344299925,213.63335188147738,212.87413925019132,287.48464213674623,186.6989984002226,333.2911386241915
labeled-data/sub6_3m_spon_AVI/img2484.png,398.90460457675454,225.78609584753428,426.9493983445781,316.4642623634973,445.6459275231272,372.55384989914455,256.8109828197816,219.2423106350421,210.06965987340897,281.8756833831815,189.50347777700495,337.96527091882876
labeled-data/sub6_3m_spon_AVI/img2487.png,398.90460457675454,222.98161647075193,428.819051262433,319.26874174027967,445.6459275231272,372.55384989914455,258.6806357376365,218.30748417611466,212.87413925019132,286.5498156778188,185.76417194129516,341.7045767545386
labeled-data/sub6_3m_spon_AVI/img2490.png,402.6439104124643,227.6557487653892,427.88422480350556,322.073221117062,447.5155804409821,375.3583292759269,251.2020240662169,217.37265771718722,212.87413925019132,285.6149892188913,183.89451902344024,342.63940321346604
labeled-data/sub6_3m_spon_AVI/img2500.png,401.7090839535369,223.91644292967936,429.75387772136054,319.26874174027967,449.38523335883707,371.6190234402171,254.00650344299925,221.111963552897,209.13483341448148,289.35429505460115,185.76417194129516,350.1180148848856
labeled-data/sub6_3m_spon_AVI/img2510.png,397.0349516588996,226.72092230646172,427.88422480350556,317.39908882242474,439.102142310635,373.488676358072,249.33237114836197,220.17713709396958,208.20000695555404,288.4194685956737,176.4159073520206,349.1831884259582
labeled-data/sub6_3m_spon_AVI/img2515.png,401.7090839535369,224.85126938860685,427.88422480350556,319.26874174027967,443.77627460527225,372.55384989914455,248.39754468943454,218.30748417611466,208.20000695555404,284.6801627599639,184.82934548236773,358.5314530152327
labeled-data/sub6_3m_spon_AVI/img2519.png,397.9697781178271,225.78609584753428,428.819051262433,320.20356819920715,442.8414481463448,371.6190234402171,251.2020240662169,219.2423106350421,207.26518049662656,287.48464213674623,180.15521318773045,354.7921471795229
labeled-data/sub6_3m_spon_AVI/img2531.png,397.0349516588996,225.78609584753428,426.9493983445781,320.20356819920715,444.7111010641998,372.55384989914455,253.07167698407181,219.2423106350421,208.20000695555404,285.6149892188913,184.82934548236773,365.0752382277249
labeled-data/sub6_3m_spon_AVI/img2535.png,398.90460457675454,221.111963552897,424.14491896779583,318.33391528135223,442.8414481463448,367.8797176045073,252.13685052514433,220.17713709396958,211.0044863323364,290.2891215135286,185.76417194129516,350.1180148848856
labeled-data/sub6_3m_spon_AVI/img2543.png,401.7090839535369,223.91644292967936,427.88422480350556,320.20356819920715,447.5155804409821,371.6190234402171,255.87615636085417,221.111963552897,211.93931279126383,289.35429505460115,184.82934548236773,353.85732072059545
labeled-data/sub6_3m_spon_AVI/img2544.png,398.90460457675454,223.91644292967936,426.9493983445781,314.5946094456424,442.8414481463448,372.55384989914455,252.13685052514433,216.43783125825973,210.06965987340897,288.4194685956737,185.76417194129516,350.1180148848856
labeled-data/sub6_3m_spon_AVI/img2555.png,397.9697781178271,222.98161647075193,424.14491896779583,313.65978298671496,444.7111010641998,372.55384989914455,255.87615636085417,219.2423106350421,208.20000695555404,288.4194685956737,184.82934548236773,351.0528413438131
labeled-data/sub6_3m_spon_AVI/img2556.png,398.90460457675454,228.59057522431664,426.9493983445781,316.4642623634973,438.16731585170754,371.6190234402171,248.39754468943454,219.2423106350421,209.13483341448148,284.6801627599639,186.6989984002226,349.1831884259582
labeled-data/sub6_3m_spon_AVI/img2567.png,399.83943103568197,225.78609584753428,426.0145718856507,316.4642623634973,440.0369687695625,376.2931557348544,248.39754468943454,217.37265771718722,206.33035403769912,289.35429505460115,186.6989984002226,347.3135355081033
labeled-data/sub6_3m_spon_AVI/img2574.png,401.7090839535369,223.91644292967936,426.0145718856507,317.39908882242474,440.0369687695625,375.3583292759269,251.2020240662169,218.30748417611466,211.93931279126383,291.2239479724561,189.50347777700495,353.85732072059545
labeled-data/sub6_3m_spon_AVI/img2583.png,398.90460457675454,225.78609584753428,432.55835709814284,318.33391528135223,440.97179522848995,373.488676358072,247.4627182305071,219.2423106350421,208.20000695555404,291.2239479724561,187.63382485915008,351.9876678027406
labeled-data/sub6_3m_spon_AVI/img2595.png,399.83943103568197,229.52540168324413,426.9493983445781,321.1383946581346,439.102142310635,373.488676358072,248.39754468943454,219.2423106350421,206.33035403769912,285.6149892188913,184.82934548236773,347.3135355081033
labeled-data/sub6_3m_spon_AVI/img2622.png,398.90460457675454,229.52540168324413,429.75387772136054,316.4642623634973,442.8414481463448,375.3583292759269,248.39754468943454,218.30748417611466,212.87413925019132,288.4194685956737,186.6989984002226,351.9876678027406
labeled-data/sub6_3m_spon_AVI/img2625.png,397.9697781178271,226.72092230646172,426.9493983445781,316.4642623634973,443.77627460527225,376.2931557348544,250.26719760728946,220.17713709396958,208.20000695555404,284.6801627599639,186.6989984002226,351.0528413438131
labeled-data/sub6_3m_spon_AVI/img2634.png,399.83943103568197,227.6557487653892,426.9493983445781,317.39908882242474,438.16731585170754,376.2931557348544,250.26719760728946,223.91644292967936,211.93931279126383,285.6149892188913,188.5686513180775,350.1180148848856
labeled-data/sub6_3m_spon_AVI/img2646.png,402.6439104124643,223.91644292967936,426.0145718856507,316.4642623634973,442.8414481463448,373.488676358072,250.26719760728946,223.91644292967936,209.13483341448148,291.2239479724561,187.63382485915008,350.1180148848856
labeled-data/sub6_3m_spon_AVI/img2649.png,397.0349516588996,227.6557487653892,427.88422480350556,313.65978298671496,444.7111010641998,379.0976351116367,254.00650344299925,214.5681783404048,215.67861862697367,290.2891215135286,183.89451902344024,360.40110593308765
labeled-data/sub6_3m_spon_AVI/img2662.png,397.9697781178271,226.72092230646172,425.07974542672326,318.33391528135223,444.7111010641998,378.16280865270926,249.33237114836197,220.17713709396958,211.93931279126383,291.2239479724561,186.6989984002226,349.1831884259582
labeled-data/sub6_3m_spon_AVI/img2667.png,401.7090839535369,224.85126938860685,426.0145718856507,319.26874174027967,443.77627460527225,380.0324615705642,251.2020240662169,216.43783125825973,208.20000695555404,288.4194685956737,185.76417194129516,355.7269736384504
labeled-data/sub6_3m_spon_AVI/img2677.png,397.9697781178271,228.59057522431664,425.07974542672326,314.5946094456424,436.2976629338527,361.33593239201514,251.2020240662169,218.30748417611466,208.20000695555404,292.1587744313835,188.5686513180775,350.1180148848856
labeled-data/sub6_3m_spon_AVI/img2681.png,394.23047228211726,224.85126938860685,418.535960214231,312.72495652778747,434.4280100159978,354.7921471795229,243.72341239479726,216.43783125825973,204.4607011198442,285.6149892188913,183.89451902344024,354.7921471795229
labeled-data/sub6_3m_spon_AVI/img2687.png,398.90460457675454,226.72092230646172,424.14491896779583,311.79013006886004,430.68870418028797,355.7269736384504,246.52789177157962,217.37265771718722,208.20000695555404,288.4194685956737,185.76417194129516,351.9876678027406
labeled-data/sub6_3m_spon_AVI/img2703.png,392.36081936426234,226.72092230646172,423.2100925088683,311.79013006886004,439.102142310635,369.74937052236214,245.5930653126522,217.37265771718722,208.20000695555404,289.35429505460115,188.5686513180775,354.7921471795229
labeled-data/sub6_3m_spon_AVI/img2711.png,396.1001251999722,227.6557487653892,423.2100925088683,312.72495652778747,438.16731585170754,367.8797176045073,247.4627182305071,221.111963552897,210.06965987340897,282.81050984210896,185.76417194129516,358.5314530152327
labeled-data/sub6_3m_spon_AVI/img2716.png,391.4259929053349,228.59057522431664,425.07974542672326,314.5946094456424,436.2976629338527,369.74937052236214,248.39754468943454,217.37265771718722,210.06965987340897,285.6149892188913,186.6989984002226,365.0752382277249
labeled-data/sub6_3m_spon_AVI/img2719.png,392.36081936426234,227.6557487653892,429.75387772136054,317.39908882242474,442.8414481463448,370.68419698128963,246.52789177157962,221.111963552897,206.33035403769912,288.4194685956737,181.09003964665789,363.20558530987
labeled-data/sub6_3m_spon_AVI/img2724.png,392.36081936426234,225.78609584753428,426.9493983445781,316.4642623634973,438.16731585170754,369.74937052236214,250.26719760728946,221.111963552897,204.4607011198442,289.35429505460115,183.89451902344024,361.33593239201514
